AMDuProfPcm Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Topdown metrics are reported in ""% slots""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Profile Time: 2025/10/25 17:21:50:222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORE METRICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L3 METRICS,,,
System (Aggregated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,System (Aggregated),,,
Utilization (%),System time (%),User time (%),System instructions (%),User instructions (%),Eff Freq (MHz),IPC (Sys + User),IPC (Sys),IPC (User),CPI (Sys + User),CPI (Sys),CPI (User),Giga Instructions Per Sec,Locked Instructions (pti),Retired Branches (pti),Retired Branches Mispredicted (pti),Retired SSE/AVX Flops(GFLOPs),FP Dispatch Faults (pti),IC Fetch Miss Ratio,Op Cache Fetch Miss Ratio,IC Access (pti),IC Miss (pti),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from L2 HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from L2 HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from L2 HWPF (pti),L3 Access,L3 Miss,L3 Miss %,Ave L3 Miss Latency (ns)
91.95,0.81,98.64,0.24,99.76,4825.06,1.64,0.49,1.65,0.61,2.04,0.61,86.88,0,179.58,0.87,0.05,0,0.08,0.01,4.43,0.35,664.85,2.26,0.2,1.45,0.63,0.46,0.02,0.02,0.41,1.8,0.17,1.4,0.23,46034709,16492742,35.83,98.29
99.95,1.52,98,0.44,99.56,4810.87,1.82,0.52,1.84,0.55,1.92,0.54,104.53,0,190.35,1.05,0.07,0,0.11,0.03,9.96,1.13,557.69,3.59,0.64,2.55,0.42,0.36,0.03,0.05,0.28,3.36,0.63,2.6,0.14,43628898,21061856,48.28,102.84
99.96,1.57,97.96,0.45,99.55,4809.29,1.8,0.51,1.83,0.55,1.95,0.55,103.62,0,190.46,1.01,0.06,0,0.12,0.03,8.51,1.06,555.39,3.78,0.64,2.74,0.42,0.34,0.03,0.04,0.27,3.49,0.61,2.73,0.15,43136280,21926133,50.83,102.51
99.96,1.62,97.91,0.46,99.54,4809.42,1.82,0.52,1.84,0.55,1.93,0.54,104.38,0,190.26,1.01,0.06,0,0.12,0.03,9.05,1.08,551.6,3.78,0.66,2.86,0.41,0.34,0.03,0.04,0.27,3.65,0.62,2.89,0.15,42023123,20899626,49.73,102.07
99.95,1.45,98.05,0.42,99.58,4801.82,1.81,0.51,1.82,0.55,1.95,0.55,103.45,0,190.24,1,0.07,0,0.12,0.04,10.31,1.19,545.1,3.44,0.65,2.44,0.38,0.32,0.03,0.04,0.25,3.18,0.62,2.44,0.12,41039741,20608675,50.22,102.96
99.96,1.55,97.99,0.45,99.55,4807.86,1.82,0.53,1.84,0.55,1.89,0.54,104.37,0,190.08,1.01,0.07,0,0.12,0.03,9.69,1.14,546.01,3.78,0.64,2.42,0.38,0.32,0.02,0.04,0.26,2.93,0.6,2.21,0.12,41090110,20236054,49.25,101.43
99.95,1.5,98.03,0.44,99.56,4800.53,1.81,0.53,1.83,0.55,1.9,0.55,103.51,0,189.17,1.02,0.06,0,0.12,0.03,9.48,1.1,558.28,3.42,0.65,2.53,0.41,0.34,0.03,0.04,0.27,3.06,0.61,2.32,0.13,42096477,20881042,49.6,102.97
99.95,1.49,98.04,0.43,99.57,4807.01,1.83,0.52,1.85,0.55,1.92,0.54,104.94,0,190.63,0.98,0.07,0,0.11,0.04,11.05,1.21,549.94,3.36,0.67,2.26,0.38,0.32,0.03,0.04,0.26,2.95,0.65,2.19,0.12,41161593,19843412,48.21,102.35
99.96,1.45,98.08,0.42,99.58,4800.44,1.81,0.52,1.82,0.55,1.92,0.55,103.47,0,190.12,1.03,0.06,0,0.12,0.03,9.35,1.1,553.16,3.33,0.62,2.32,0.4,0.34,0.02,0.04,0.28,3.13,0.6,2.4,0.13,41802525,20978120,50.18,103.24
99.96,1.74,97.79,0.54,99.46,4801.03,1.8,0.56,1.82,0.55,1.79,0.55,103.28,0,187.62,0.98,0.06,0,0.12,0.03,8.81,1.06,561.67,4.16,0.7,2.89,0.64,0.34,0.03,0.04,0.27,3.78,0.66,2.74,0.37,45989542,25743266,55.98,103.16
99.96,1.7,97.83,0.53,99.47,4806.76,1.78,0.55,1.81,0.56,1.81,0.55,102.42,0,182.79,0.9,0.07,0,0.13,0.03,8.95,1.16,560.51,5.35,0.73,3.35,1.24,0.37,0.03,0.05,0.29,4.79,0.68,3.16,0.95,53153194,31747098,59.73,100.7
99.95,1.8,97.73,0.59,99.41,4803.63,1.77,0.58,1.79,0.57,1.72,0.56,101.3,0,185.83,0.93,0.06,0,0.12,0.03,8.43,1.01,569.61,3.94,0.56,2.53,0.75,0.38,0.03,0.04,0.31,3.49,0.53,2.52,0.44,47008622,27297310,58.07,102.46
99.96,2.93,96.58,1.28,98.72,4805.01,1.75,0.76,1.78,0.57,1.32,0.56,100.29,0,175.01,0.88,0.09,0,0.12,0.03,9.8,1.14,578.72,7.33,0.74,4.38,2.45,0.52,0.04,0.07,0.41,6.76,0.68,4.04,2.04,70746940,52245753,73.85,101.03
99.96,4.49,95.03,2,98,4818.1,1.67,0.74,1.71,0.6,1.35,0.58,96.01,0,174.55,0.97,0.09,0,0.09,0.03,10.43,0.93,605.02,4.33,0.55,2.31,1.55,0.53,0.04,0.08,0.41,3.71,0.49,2.07,1.14,64140645,43884774,68.42,102.81
99.95,4.51,95,2.47,97.53,4830.66,1.55,0.85,1.59,0.64,1.18,0.63,89.58,0,170.98,0.99,0.05,0,0.04,0.02,7.61,0.32,652.69,3.71,0.27,1.87,1.53,0.66,0.04,0.09,0.52,2.79,0.19,1.59,1.01,69607784,48788439,70.09,105.01
99.95,9.91,89.56,4.43,95.57,4833.89,1.5,0.67,1.59,0.67,1.5,0.63,86.38,0,171.4,1.43,0.04,0,0.07,0.03,12.9,0.88,654.57,4.21,0.7,2.01,1.46,0.68,0.04,0.14,0.5,3.35,0.63,1.76,0.96,70819015,49160806,69.42,105.12
99.94,9.56,89.88,4.15,95.85,4835.24,1.48,0.64,1.57,0.68,1.57,0.64,85.21,0,169.26,1.45,0.13,0,0.08,0.03,12.62,1,659.88,4.49,0.8,2.04,1.51,0.76,0.04,0.14,0.59,3.51,0.76,1.83,0.92,75951444,55820528,73.5,103.23
99.95,7.82,91.66,3.29,96.71,4832.86,1.51,0.63,1.58,0.66,1.59,0.63,86.91,0,167.56,1.21,0.14,0,0.08,0.03,10.32,0.78,659.39,3.76,0.66,1.76,1.29,0.63,0.03,0.11,0.49,3.02,0.63,1.59,0.8,64203377,46556931,72.51,103.3
99.95,6.7,92.78,2.75,97.25,4830.47,1.5,0.61,1.57,0.67,1.63,0.64,86.61,0,162.95,1.18,0.32,0,0.08,0.02,9.1,0.71,665.56,3.56,0.66,1.69,1.24,0.81,0.04,0.11,0.66,2.65,0.56,1.52,0.58,80119351,63662571,79.46,101.67
99.96,4.03,95.5,1.58,98.42,4829.19,1.55,0.61,1.59,0.64,1.65,0.63,89.47,0,157.92,0.74,0.44,0,0.08,0.02,5.77,0.44,666.59,2.41,0.37,1.13,0.87,0.7,0.03,0.06,0.6,1.65,0.33,1.06,0.26,70929100,57038207,80.42,99.57
99.96,4.04,95.49,1.58,98.42,4828.56,1.57,0.61,1.61,0.64,1.63,0.62,90.73,0,156.43,0.73,0.37,0,0.08,0.02,5.94,0.48,658.95,1.89,0.42,0.87,0.57,0.53,0.03,0.05,0.45,1.3,0.37,0.81,0.12,52633746,37852699,71.92,99.11
99.96,1.57,97.96,0.58,99.42,4825.93,1.58,0.58,1.59,0.63,1.73,0.63,90.87,0,155.86,0.53,0.4,0,0.07,0.01,2.8,0.2,671.31,1.59,0.17,0.86,0.59,0.46,0.02,0.03,0.42,1.11,0.14,0.8,0.17,46614995,31667779,67.93,98.77
99.96,3.41,96.13,1.34,98.66,4827.87,1.55,0.61,1.59,0.64,1.65,0.63,89.43,0,157.37,0.73,0.37,0,0.08,0.01,5.04,0.42,674.05,2.22,0.36,1.16,0.7,0.55,0.02,0.05,0.48,1.68,0.34,1.11,0.23,55271299,38311209,69.31,101.86
99.96,6.06,93.46,2.38,97.62,4826.75,1.52,0.59,1.58,0.66,1.69,0.63,87.47,0,157.35,1,0.34,0,0.09,0.02,7.75,0.68,674.76,2.97,0.62,1.4,0.93,0.64,0.03,0.07,0.53,2.29,0.59,1.31,0.39,62433500,44644874,71.51,104.09
99.96,9.93,89.58,4.06,95.94,4830.45,1.48,0.6,1.58,0.67,1.66,0.63,85.54,0,160.93,1.5,0.25,0,0.08,0.03,13.21,1.11,671.21,3.74,0.93,1.77,1.01,0.74,0.04,0.11,0.58,2.88,0.92,1.52,0.43,69602047,50419220,72.44,104.74
99.96,12.39,87.12,5.07,94.93,4831.53,1.47,0.6,1.6,0.68,1.67,0.63,84.96,0,157.74,1.67,0.28,0,0.1,0.04,15.53,1.5,669.77,5.12,1.31,2.32,1.43,0.78,0.04,0.13,0.61,4.29,1.28,2.18,0.83,77483270,58540642,75.55,106.36
99.96,8.36,91.16,3.61,96.39,4826.34,1.53,0.66,1.61,0.65,1.52,0.62,88.39,0,153.63,1.21,0.21,0,0.07,0.03,11.53,0.85,666.6,6.2,0.75,3.16,2.33,0.83,0.05,0.13,0.65,5.36,0.71,2.97,1.68,92079365,72259227,78.47,105.62
99.96,2.72,96.81,1.18,98.82,4825.97,1.58,0.68,1.6,0.63,1.47,0.62,90.88,0,156.67,0.69,0.26,0,0.05,0.02,6.23,0.32,668.76,5.44,0.24,2.9,2.3,0.67,0.04,0.08,0.55,4.68,0.2,2.73,1.76,73183012,55128761,75.33,101.46
96.54,67.16,32.36,44.62,55.38,4909.25,0.97,0.64,1.65,1.03,1.56,0.61,54.82,0,180.68,9.59,0.08,0,0.03,0.18,86.68,2.24,544.24,15.39,2.01,9.5,3.78,4.04,0.45,2.31,1.27,11.07,1.59,6.97,2.51,1156629403,503110331,43.5,104.5
76.19,86.62,12.76,72.97,27.03,4973.95,0.79,0.66,1.66,1.27,1.51,0.6,35.69,0,192.68,15.6,0.03,0,0.03,0.29,154.64,4.25,463.98,23.8,3.96,14.35,5.44,6.8,0.86,3.99,1.95,16.65,3.04,10.12,3.49,3515619825,1442264774,41.02,106.11
99.96,0.59,98.95,0.24,99.76,4825.24,1.59,0.65,1.59,0.63,1.54,0.63,91.41,0,164.62,0.58,0.24,0,0.06,0.01,1.87,0.1,671.17,3.95,0.07,2.24,1.7,0.46,0.02,0.04,0.41,3.52,0.05,2.17,1.3,46493139,28316132,60.9,96
99.96,0.39,99.14,0.14,99.86,4823.98,1.58,0.56,1.59,0.63,1.79,0.63,91.26,0,165.23,0.57,0.23,0,0.05,0.01,1.85,0.1,671.57,3.88,0.07,2.14,1.7,0.45,0.01,0.03,0.4,3.48,0.05,2.13,1.3,43580600,26439979,60.67,96
99.96,0.48,99.06,0.17,99.83,4824.3,1.59,0.58,1.59,0.63,1.73,0.63,91.3,0,165.49,0.55,0.23,0,0.06,0.01,1.97,0.12,672.76,4.12,0.08,2.2,1.8,0.45,0.02,0.03,0.4,3.62,0.06,2.17,1.4,45366895,27296409,60.17,96.18
99.96,0.44,99.1,0.15,99.85,4824.23,1.59,0.53,1.59,0.63,1.9,0.63,91.43,0,164.64,0.52,0.25,0,0.06,0.01,2,0.11,671.26,3.97,0.07,2.17,1.76,0.45,0.02,0.03,0.4,3.53,0.05,2.12,1.36,45263077,28292972,62.51,96.07
99.96,0.43,99.11,0.16,99.84,4823.9,1.59,0.58,1.59,0.63,1.71,0.63,91.49,0,164.32,0.52,0.25,0,0.06,0.01,2.06,0.12,668.6,3.98,0.07,2.15,1.77,0.45,0.02,0.04,0.4,3.54,0.06,2.11,1.37,44724489,27620625,61.76,95.87
99.96,0.38,99.16,0.13,99.87,4824.49,1.59,0.56,1.59,0.63,1.79,0.63,91.51,0,164.16,0.55,0.25,0,0.06,0.01,1.92,0.11,669.99,3.94,0.06,2.21,1.7,0.45,0.02,0.03,0.39,3.54,0.05,2.18,1.31,44731018,28271436,63.2,95.76
99.96,0.4,99.14,0.14,99.86,4826.04,1.59,0.55,1.6,0.63,1.82,0.63,91.74,0,164.29,0.54,0.24,0,0.05,0.01,1.94,0.11,670.56,4.04,0.07,2.23,1.76,0.45,0.02,0.03,0.4,3.54,0.05,2.13,1.36,44395810,28261889,63.66,95.84
99.96,0.39,99.16,0.14,99.86,4823.83,1.59,0.56,1.6,0.63,1.77,0.63,91.74,0,164.37,0.52,0.26,0,0.06,0.01,1.94,0.11,667.17,4.1,0.07,2.22,1.79,0.45,0.02,0.04,0.4,3.62,0.05,2.18,1.39,44735395,29937201,66.92,96.09
99.96,0.42,99.11,0.14,99.86,4824.54,1.59,0.54,1.59,0.63,1.85,0.63,91.47,0,163.61,0.57,0.25,0,0.06,0.01,1.92,0.11,667.84,4.08,0.07,2.23,1.78,0.45,0.02,0.04,0.39,3.61,0.05,2.17,1.39,44965900,29652868,65.95,95.65
99.96,0.46,99.09,0.16,99.84,4824.33,1.6,0.54,1.6,0.63,1.87,0.62,92.05,0,162.67,0.53,0.24,0,0.05,0.01,2.46,0.13,670.8,4.66,0.08,2.57,2.06,0.46,0.02,0.03,0.4,4.19,0.06,2.48,1.66,47271929,30184962,63.85,95.81
99.96,0.43,99.11,0.14,99.86,4823.9,1.59,0.53,1.6,0.63,1.88,0.63,91.73,0,162.96,0.51,0.24,0,0.06,0.01,2.33,0.13,672.38,4.45,0.09,2.46,1.94,0.47,0.02,0.04,0.41,4.06,0.06,2.48,1.53,49624011,30760891,61.99,95.91
99.96,0.39,99.15,0.13,99.87,4826.66,1.59,0.54,1.6,0.63,1.85,0.63,91.86,0,160.12,0.47,0.25,0,0.05,0.01,2.76,0.15,669.76,5.33,0.08,2.9,2.36,0.47,0.02,0.04,0.41,4.79,0.06,2.77,1.95,51864483,34334688,66.2,95.52
99.96,0.42,99.12,0.15,99.85,4823.88,1.59,0.56,1.59,0.63,1.79,0.63,91.56,0,162.94,0.52,0.25,0,0.06,0.01,2.31,0.13,668.45,4.41,0.08,2.44,1.94,0.46,0.02,0.04,0.4,3.95,0.06,2.35,1.54,47385648,29887711,63.07,95.82
99.96,0.4,99.14,0.14,99.86,4823.15,1.6,0.54,1.6,0.63,1.85,0.62,91.96,0,160.19,0.47,0.25,0,0.06,0.01,2.77,0.16,668.48,5.57,0.08,2.94,2.53,0.48,0.02,0.04,0.42,5.03,0.07,2.85,2.11,51971368,35525541,68.36,96.11
99.96,0.43,99.11,0.14,99.86,4823.47,1.6,0.54,1.6,0.63,1.86,0.62,91.95,0,161.92,0.51,0.26,0,0.06,0.01,2.16,0.12,670.71,4.87,0.08,2.63,2.17,0.45,0.02,0.04,0.39,4.39,0.06,2.55,1.78,47096554,31815630,67.55,95.83
99.96,0.41,99.13,0.14,99.86,4823.82,1.61,0.55,1.61,0.62,1.82,0.62,92.63,0,161.99,0.5,0.25,0,0.06,0.01,2.43,0.15,666.34,5.3,0.08,2.83,2.39,0.47,0.03,0.05,0.39,4.8,0.06,2.74,1.99,50192446,32715500,65.18,95.5
99.96,0.42,99.13,0.15,99.85,4823.1,1.59,0.56,1.6,0.63,1.78,0.63,91.84,0,163.02,0.51,0.26,0,0.06,0.01,2.2,0.12,670.22,4.48,0.07,2.46,1.98,0.45,0.02,0.03,0.4,4.03,0.05,2.39,1.59,46331878,29656446,64.01,96.13
99.96,0.4,99.13,0.14,99.86,4824.52,1.59,0.55,1.59,0.63,1.82,0.63,91.48,0,164.02,0.53,0.25,0,0.06,0.01,2.02,0.12,669.35,4.04,0.07,2.1,1.78,0.45,0.02,0.03,0.39,3.54,0.05,2.11,1.38,44621675,27395755,61.4,95.75
99.96,0.44,99.1,0.15,99.85,4821.83,1.59,0.55,1.59,0.63,1.82,0.63,91.28,0,165.19,0.53,0.23,0,0.06,0.01,2.04,0.12,672.15,3.93,0.07,2.09,1.71,0.45,0.02,0.03,0.4,3.46,0.05,2.1,1.31,45545552,27210494,59.74,95.73
99.95,1.46,98.06,0.56,99.44,4823.81,1.58,0.6,1.6,0.63,1.66,0.63,91.2,0,165.82,0.75,0.24,0,0.17,0.01,5.17,0.88,667.52,4.9,0.66,2.47,1.81,0.74,0.17,0.09,0.48,4.07,0.49,2.25,1.33,73139863,37940012,51.87,97.91
99.93,4.39,95.05,1.77,98.23,4828.89,1.55,0.62,1.59,0.65,1.61,0.63,89.14,0,166.2,1.09,0.23,0,0.14,0.03,9.97,1.38,654.15,6.6,1.3,3.07,2.15,1.08,0.13,0.21,0.73,5.22,0.99,2.81,1.42,99188589,59362829,59.85,104.13
99.93,4.43,95,1.84,98.16,4828.12,1.58,0.65,1.63,0.63,1.53,0.62,91.06,0,167.97,1.14,0.24,0,0.14,0.03,9.47,1.34,649.91,6.26,0.99,3.03,2.06,1,0.14,0.17,0.68,5.2,0.95,2.88,1.38,95969361,58629209,61.09,106.25
99.94,9.04,90.43,5.42,94.58,4824.23,1.57,0.93,1.63,0.64,1.07,0.61,90.12,0,169.5,1.67,0.21,0,0.03,0.03,13.49,0.44,645.19,5.04,0.34,2.8,1.92,0.89,0.07,0.21,0.61,4.07,0.29,2.47,1.31,97005981,51115435,52.69,103
99.94,7.87,91.6,4.8,95.2,4823.52,1.59,0.97,1.65,0.63,1.03,0.61,91.76,0,172.29,1.38,0.19,0,0.05,0.03,10.94,0.5,641.13,5.77,0.33,3.1,2.24,0.96,0.06,0.15,0.74,4.61,0.26,2.85,1.5,111499674,61360823,55.03,101.87
99.95,8.62,90.89,5.45,94.55,4815.1,1.61,1.01,1.66,0.62,0.99,0.6,92.38,0,168.92,1.55,0.23,0,0.03,0.02,10.31,0.35,640.33,5.16,0.33,2.8,2.04,0.81,0.06,0.15,0.6,4.28,0.26,2.59,1.44,84732887,43674563,51.54,99.11
99.95,19.03,80.5,12.75,87.25,4824.95,1.58,1.05,1.71,0.63,0.95,0.59,91.06,0,164.71,2.83,0.23,0,0.03,0.04,19.68,0.59,622.65,5.69,0.46,2.98,2.17,0.91,0.08,0.25,0.58,4.64,0.38,2.66,1.59,97194283,41570059,42.77,100.55
96.58,15.94,83.56,10.72,89.28,4821.56,1.59,1.06,1.69,0.63,0.94,0.59,88.15,0,162.89,2.4,0.24,0,0.03,0.04,16.93,0.52,631.22,5.88,0.41,3.14,2.31,0.81,0.06,0.21,0.54,5.09,0.35,2.97,1.76,103926587,48511110,46.68,99.11
99.96,9.64,89.89,5.69,94.31,4823.78,1.57,0.92,1.64,0.64,1.08,0.61,90.56,0,163.11,1.4,0.23,0,0.03,0.02,8.59,0.29,652.08,5.17,0.23,2.83,2.15,0.59,0.05,0.09,0.44,4.46,0.18,2.58,1.71,59745628,33902966,56.75,97.74
99.96,23.05,76.47,12.62,87.38,4830.18,1.54,0.84,1.75,0.65,1.19,0.57,88.83,0,156.15,2.34,0.23,0,0.04,0.04,15.5,0.56,630.44,7.6,0.47,4.1,3.16,0.78,0.1,0.17,0.51,6.8,0.37,3.77,2.65,87919646,51679398,58.78,98.59
99.96,25.88,73.64,15.93,84.07,4828,1.51,0.93,1.72,0.66,1.08,0.58,87.21,0,165.88,3.07,0.21,0,0.03,0.05,20.46,0.61,626.72,5.58,0.47,2.96,2.12,0.94,0.08,0.27,0.58,4.55,0.41,2.6,1.54,96160232,41044644,42.68,100.01
99.96,25.49,74.03,14.82,85.18,4827.1,1.51,0.88,1.73,0.66,1.14,0.58,87.27,0,165.96,2.76,0.21,0,0.03,0.04,18.45,0.54,629.22,5.02,0.41,2.73,1.9,0.85,0.08,0.23,0.55,4.16,0.36,2.45,1.35,89014830,39099854,43.93,100.1
99.96,25.75,73.78,15.56,84.44,4831.39,1.52,0.92,1.73,0.66,1.09,0.58,87.8,0,164.43,3.03,0.23,0,0.03,0.04,19.5,0.58,624.41,5.67,0.45,2.98,2.16,0.91,0.07,0.25,0.58,4.57,0.37,2.62,1.58,91501512,39749139,43.44,99.98
99.94,27.3,72.23,15.91,84.09,4827.49,1.51,0.88,1.75,0.66,1.14,0.57,87.22,0,164.29,3.02,0.23,0,0.03,0.05,19.86,0.62,618.92,6.2,0.51,3.37,2.36,0.91,0.08,0.25,0.58,5.21,0.44,2.98,1.79,96433893,43012330,44.6,100.22
99.96,25.03,74.49,15.61,84.39,4828.01,1.5,0.93,1.69,0.67,1.07,0.59,86.6,0,162.77,2.96,0.19,0,0.03,0.05,20.7,0.69,623.19,6.7,0.53,3.49,2.58,0.96,0.09,0.27,0.6,5.52,0.44,3.11,1.98,102802103,46255085,44.99,100.45
99.96,25.58,73.94,15.41,84.59,4829.76,1.5,0.9,1.71,0.67,1.11,0.58,86.63,0,164.78,3.03,0.21,0,0.03,0.05,19.67,0.58,623.84,5.63,0.45,3,2.1,0.93,0.1,0.25,0.58,4.68,0.42,2.74,1.52,93704579,42298101,45.14,100.69
99.96,25.06,74.47,14.9,85.1,4830.37,1.51,0.9,1.72,0.66,1.12,0.58,87.25,0,166.01,2.83,0.22,0,0.03,0.04,17.24,0.51,627.06,5.07,0.41,2.67,1.93,0.83,0.07,0.22,0.54,4.09,0.31,2.39,1.39,84389135,37854383,44.86,99.6
99.96,29.06,70.46,16.65,83.35,4828.56,1.51,0.86,1.78,0.66,1.16,0.56,87,0,166.74,3.18,0.2,0,0.03,0.05,20.69,0.6,618.6,5.37,0.51,2.85,1.99,0.96,0.08,0.27,0.6,4.27,0.41,2.47,1.39,97381341,40937403,42.04,101.21
99.96,24.79,74.73,15.28,84.72,4828.79,1.51,0.93,1.71,0.66,1.08,0.59,87.24,0,165.87,3.03,0.21,0,0.03,0.05,20,0.58,624.58,5.36,0.44,2.92,2.02,0.95,0.09,0.27,0.59,4.4,0.38,2.59,1.43,98950705,40392688,40.82,100.4
99.95,23.39,76.13,15.1,84.9,4826.99,1.53,0.98,1.7,0.65,1.02,0.59,87.99,0,166.47,2.89,0.21,0,0.03,0.05,20.12,0.68,625.02,5.39,0.55,2.81,2.01,1,0.13,0.27,0.6,4.29,0.44,2.44,1.4,99460705,42566388,42.8,101.4
99.96,12.43,87.1,7.81,92.19,4822.87,1.54,0.96,1.62,0.65,1.04,0.62,88.79,0,167.91,2.1,0.24,0,0.09,0.02,7.36,0.65,644.62,5.3,0.52,2.85,1.96,1.03,0.11,0.29,0.63,4.25,0.42,2.5,1.33,109112849,44746745,41.01,101.91
99.96,12.54,86.98,7.87,92.13,4822.96,1.55,0.97,1.63,0.64,1.03,0.61,89.29,0,168.06,2.05,0.23,0,0.08,0.02,7.85,0.61,644.2,5.44,0.52,2.86,2,1.03,0.1,0.31,0.62,4.34,0.42,2.55,1.38,107685761,44524323,41.35,101.42
97.45,7.57,91.95,4.6,95.4,4822.18,1.57,0.95,1.62,0.64,1.05,0.62,88.08,0,167.27,1.45,0.21,0,0.07,0.02,6.33,0.42,657.13,4.81,0.32,2.61,1.9,0.75,0.06,0.17,0.52,4.06,0.28,2.4,1.38,92658976,43376277,46.81,100.34
88.24,9.82,89.64,6.06,93.94,4828.38,1.56,0.96,1.63,0.64,1.04,0.61,79.52,0,167.51,1.76,0.18,0,0.03,0.03,13.91,0.48,652.44,5.02,0.43,2.81,1.89,0.92,0.1,0.25,0.57,4.12,0.32,2.48,1.32,77574012,33181378,42.77,99.71
99.96,11.61,87.92,7.18,92.82,4824.11,1.57,0.97,1.65,0.64,1.03,0.61,90.49,0,164.91,1.88,0.25,0,0.04,0.04,17.82,0.63,639.16,6.4,0.54,3.45,2.41,1,0.11,0.29,0.59,5.27,0.41,3.04,1.82,110989771,46772411,42.14,100.34
